Method,0.005,0.0045000000000000005,0.004,0.0035,0.003
Apriori,15.379613399505615,18.34506583213806,22.203083038330078,32.9248263835907,54.990610122680664
FP-Growth,14.195393323898315,16.86274480819702,19.76856279373169,21.18426752090454,24.57249689102173
