Method,0.6,0.55,0.5,0.45,0.4
Apriori,4.099918365478516,6.8566694259643555,9.55532431602478,19.03514313697815,28.016829013824463
FP-Growth,0.5012552738189697,0.5017781257629395,0.5468237400054932,0.5926194190979004,0.6407942771911621
