Method,0.04,0.035,0.03,0.025,0.02
Apriori,3.127579927444458,3.549589157104492,4.22825288772583,6.104845285415649,7.758108377456665
FP-Growth,3.6304988861083984,5.18127179145813,10.70578384399414,40.50693416595459,75.08197045326233
